Origin,Destination,Value
Iran (Islamic Rep. of),Iran (Islamic Rep. of),0
Iran (Islamic Rep. of),Iraq,7143
Iran (Islamic Rep. of),Ireland,135
Iran (Islamic Rep. of),Israel,6
Iran (Islamic Rep. of),Italy,1828
Iran (Islamic Rep. of),Japan,17
Iran (Islamic Rep. of),Jordan,7
Iran (Islamic Rep. of),Kuwait,9
Iran (Islamic Rep. of),Kyrgyzstan,0
Iran (Islamic Rep. of),Latvia,23
Iran (Islamic Rep. of),Lebanon,33
Iran (Islamic Rep. of),Liechtenstein,0
Iran (Islamic Rep. of),Lithuania,6
Iran (Islamic Rep. of),Luxembourg,148
Iran (Islamic Rep. of),Malaysia,187
Iran (Islamic Rep. of),Malta,28
Iran (Islamic Rep. of),Mexico,36
Iran (Islamic Rep. of),Montenegro,0
Iran (Islamic Rep. of),Nauru,316
Iran (Islamic Rep. of),Nepal,5
Iran (Islamic Rep. of),Netherlands,4757
Iran (Islamic Rep. of),New Zealand,159
Iran (Islamic Rep. of),Niger,0
Iran (Islamic Rep. of),Norway,2036
Iran (Islamic Rep. of),Oman,0
Iran (Islamic Rep. of),Pakistan,48
Iran (Islamic Rep. of),Panama,0
Iran (Islamic Rep. of),Papua New Guinea,156
Iran (Islamic Rep. of),Paraguay,0
Iran (Islamic Rep. of),Peru,10
Iran (Islamic Rep. of),Philippines,66
Iran (Islamic Rep. of),Poland,26
Iran (Islamic Rep. of),Portugal,38
Iran (Islamic Rep. of),Rep. of Korea,48
Iran (Islamic Rep. of),Rep. of Moldova,0
Iran (Islamic Rep. of),Romania,66
Iran (Islamic Rep. of),Russian Federation,6
Iran (Islamic Rep. of),Senegal,0
Iran (Islamic Rep. of),Serbia and Kosovo (S/RES/1244 (1999)),377
Iran (Islamic Rep. of),Sint Maarten (Dutch part),5
Iran (Islamic Rep. of),Slovakia,28
Iran (Islamic Rep. of),Slovenia,60
Iran (Islamic Rep. of),Spain,88
Iran (Islamic Rep. of),Sri Lanka,8
Iran (Islamic Rep. of),Sweden,5867
Iran (Islamic Rep. of),Switzerland,1637
Iran (Islamic Rep. of),Syrian Arab Rep.,45
Iran (Islamic Rep. of),Tajikistan,0
Iran (Islamic Rep. of),Thailand,57
Iran (Islamic Rep. of),Tunisia,6
Iran (Islamic Rep. of),Turkey,8308
Iran (Islamic Rep. of),Uganda,0
Iran (Islamic Rep. of),Ukraine,58
Iran (Islamic Rep. of),United Arab Emirates,0
Iran (Islamic Rep. of),United Kingdom,16085
Iran (Islamic Rep. of),United States of America,5536
Iran (Islamic Rep. of),Uruguay,0
Iran (Islamic Rep. of),Yemen,0
Iraq,Afghanistan,0
Iraq,Albania,0
Iraq,Algeria,13
Iraq,Angola,0
Iraq,Argentina,22
Iraq,Armenia,1061
Iraq,Australia,4042
Iraq,Austria,7414
Iraq,Azerbaijan,8
Iraq,Bahrain,246
Iraq,Bangladesh,0
Iraq,Belarus,13
Iraq,Belgium,4000
Iraq,Benin,0
Iraq,Bolivia (Plurinational State of),16
Iraq,Bosnia and Herzegovina,0
Iraq,Brazil,287
Iraq,Bulgaria,1221
Iraq,Cambodia,0
Iraq,Canada,2792
Iraq,Chile,0
Iraq,China,12
Iraq,Colombia,9
Iraq,Croatia,62
Iraq,Cuba,0
Iraq,Cyprus,854
Iraq,Czech Rep.,199
Iraq,Denmark,661
Iraq,Djibouti,14
Iraq,Dominican Rep.,0
Iraq,Ecuador,35
Iraq,Egypt,4275
Iraq,El Salvador,5
Iraq,Estonia,32
Iraq,Ethiopia,10
Iraq,Finland,7849
Iraq,France,7265
Iraq,Georgia,630
Iraq,Germany,130640
Iraq,Ghana,11
Iraq,Greece,4473
Iraq,Hungary,598
Iraq,Iceland,70
Iraq,India,344
Iraq,Indonesia,560
Iraq,Iran (Islamic Rep. of),28268
Iraq,Iraq,0
Iraq,Ireland,491
Iraq,Israel,10
Iraq,Italy,5359
Iraq,Japan,13
Iraq,Jordan,34037
Iraq,Kenya,0
Iraq,Kuwait,328
Iraq,Kyrgyzstan,0
Iraq,Latvia,34
Iraq,Lebanon,5695
Iraq,Liberia,0
Iraq,Libya,2459
Iraq,Liechtenstein,7
Iraq,Lithuania,57
Iraq,Luxembourg,280
Iraq,Malaysia,452
Iraq,Malta,72
Iraq,Mauritania,38
Iraq,Mexico,42
Iraq,Montenegro,0
Iraq,Morocco,150
Iraq,Nauru,43
Iraq,Nepal,0
Iraq,Netherlands,11369
Iraq,New Zealand,132
Iraq,Niger,6
Iraq,Nigeria,0
Iraq,Norway,2564
Iraq,Oman,301
Iraq,Pakistan,21
Iraq,Papua New Guinea,47
Iraq,Paraguay,6
Iraq,Peru,17
Iraq,Philippines,46
Iraq,Poland,229
Iraq,Portugal,57
Iraq,Qatar,137
Iraq,Rep. of Korea,27
Iraq,Rep. of Moldova,24
Iraq,Romania,806
Iraq,Russian Federation,24
Iraq,Saudi Arabia,32
Iraq,Senegal,0
Iraq,Serbia and Kosovo (S/RES/1244 (1999)),513
Iraq,Slovakia,209
Iraq,Slovenia,39
Iraq,Somalia,0
Iraq,Spain,319
Iraq,Sudan,16
Iraq,Sweden,15524
Iraq,Switzerland,4015
Iraq,Syrian Arab Rep.,16325
Iraq,Tajikistan,0
Iraq,Thailand,305
Iraq,The former Yugoslav Republic of Macedonia,0
Iraq,Togo,5
Iraq,Tunisia,15
Iraq,Turkey,37319
Iraq,Uganda,0
Iraq,Ukraine,91
Iraq,United Arab Emirates,697
Iraq,United Kingdom,4192
Iraq,United States of America,6130
Iraq,Uruguay,0
Iraq,Venezuela (Bolivarian Republic of),18
Iraq,Yemen,3351
Ireland,Australia,0
Ireland,Austria,0
Ireland,Canada,0
Ireland,Germany,0
Ireland,Uganda,0
Ireland,United Kingdom,0
Ireland,United States of America,0
Israel,Argentina,0
Israel,Australia,15
Israel,Austria,11
Israel,Belgium,13
Israel,Bolivia (Plurinational State of),0
Israel,Brazil,0
Israel,Bulgaria,0
Israel,Canada,181
Israel,Chile,0
Israel,Costa Rica,0
Israel,Cyprus,0
Israel,Czech Rep.,0
Israel,France,7
Israel,Germany,33
Israel,Greece,0
Israel,Ireland,0
Israel,Italy,7
Israel,Jordan,0
Israel,Latvia,0
Israel,Liechtenstein,0
Israel,Lithuania,0
Israel,Mexico,0
Israel,Netherlands,0
Israel,New Zealand,0
Israel,Norway,11
Israel,Peru,0
Israel,Russian Federation,0
Israel,Slovakia,0
Israel,Spain,0
Israel,Sweden,33
Israel,Switzerland,0
Israel,Turkey,0
Israel,United Kingdom,10
Israel,United States of America,138
Italy,Argentina,0
Italy,Australia,5
Italy,Brazil,0
Italy,Canada,0
Italy,Chile,0
Italy,Costa Rica,0
Italy,Dominican Rep.,0
Italy,Germany,17
Italy,Ireland,0
Italy,Mexico,0
Italy,Morocco,0
Italy,Panama,0
Italy,Peru,0
Italy,Russian Federation,0
Italy,Sweden,0
Italy,Switzerland,5
Italy,United Kingdom,0
Italy,United States of America,20
Jamaica,Argentina,0
Jamaica,Australia,0
Jamaica,Bahamas,0
Jamaica,Barbados,0
Jamaica,Belgium,0
Jamaica,Belize,0
Jamaica,Brazil,0
Jamaica,Canada,893
Jamaica,Costa Rica,0
Jamaica,Ecuador,0
Jamaica,France,14
Jamaica,Germany,46
Jamaica,Greece,0
Jamaica,Grenada,0
Jamaica,Guatemala,0
Jamaica,Ireland,0
Jamaica,Israel,0
Jamaica,Italy,0
Jamaica,Kenya,0
Jamaica,Mexico,0
Jamaica,Netherlands,182
Jamaica,Panama,0
Jamaica,Paraguay,0
Jamaica,Peru,0
Jamaica,Poland,0
Jamaica,Spain,0
Jamaica,Suriname,0
Jamaica,Sweden,0
Jamaica,Trinidad and Tobago,19
Jamaica,Turks and Caicos Islands,0
Jamaica,United Kingdom,358
Jamaica,United States of America,697
Jamaica,Uruguay,0
Japan,Australia,10
Japan,Brazil,0
Japan,Canada,0
Japan,Germany,28
Japan,Ireland,0
Japan,Italy,0
Japan,Netherlands,0
Japan,New Zealand,0
Japan,Sweden,0
Japan,United Kingdom,0
Japan,United States of America,6
Jordan,Algeria,0
Jordan,Argentina,0
Jordan,Armenia,0
Jordan,Australia,149
Jordan,Austria,62
Jordan,Bahrain,0
Jordan,Belgium,24
Jordan,Bosnia and Herzegovina,0
Jordan,Brazil,8
Jordan,Bulgaria,7
Jordan,Canada,353
Jordan,"China, Hong Kong SAR",0
Jordan,Cyprus,37
Jordan,Dem. Rep. of the Congo,0
Jordan,Denmark,0
Jordan,Egypt,0
Jordan,Finland,0
Jordan,France,27
Jordan,Georgia,0
Jordan,Germany,318
Jordan,Ghana,0
Jordan,Greece,8
Jordan,Guatemala,0
Jordan,Hungary,0
Jordan,Iceland,0
Jordan,Indonesia,0
Jordan,Iraq,9
Jordan,Ireland,7
Jordan,Israel,0
Jordan,Italy,27
Jordan,Jamaica,0
Jordan,Kuwait,0
Jordan,Lebanon,32
Jordan,Libya,0
Jordan,Luxembourg,0
Jordan,Malaysia,5
Jordan,Malta,0
Jordan,Mauritania,0
Jordan,Mexico,0
Jordan,Morocco,0
Jordan,Netherlands,18
Jordan,New Zealand,8
Jordan,Norway,9
Jordan,Pakistan,0
Jordan,Peru,0
Jordan,Philippines,0
Jordan,Poland,0
Jordan,Portugal,0
Jordan,Qatar,0
Jordan,Rep. of Korea,0
Jordan,Rep. of Moldova,0
Jordan,Romania,7
Jordan,Russian Federation,0
Jordan,Slovakia,0
Jordan,Somalia,0
Jordan,Spain,29
Jordan,Sudan,0
Jordan,Sweden,344
Jordan,Switzerland,57
Jordan,Syrian Arab Rep.,25
Jordan,Thailand,0
Jordan,Turkey,35
Jordan,Ukraine,0
Jordan,United Arab Emirates,0
Jordan,United Kingdom,54
Jordan,United States of America,428
Jordan,Yemen,12
Kazakhstan,Argentina,18
Kazakhstan,Armenia,0
Kazakhstan,Australia,7
Kazakhstan,Austria,100
Kazakhstan,Belarus,0
Kazakhstan,Belgium,38
Kazakhstan,Bulgaria,0
Kazakhstan,Canada,126
Kazakhstan,Croatia,5
Kazakhstan,Cyprus,0
Kazakhstan,Czech Rep.,234
Kazakhstan,Denmark,0
Kazakhstan,Finland,13
Kazakhstan,France,553
Kazakhstan,Georgia,0
Kazakhstan,Germany,95
Kazakhstan,Greece,0
Kazakhstan,Hungary,0
Kazakhstan,Iceland,0
Kazakhstan,Iraq,0
Kazakhstan,Ireland,35
Kazakhstan,Israel,0
Kazakhstan,Italy,8
Kazakhstan,Jordan,0
Kazakhstan,Kazakhstan,0
Kazakhstan,Latvia,5
Kazakhstan,Lithuania,0
Kazakhstan,Luxembourg,0
Kazakhstan,Malta,0
Kazakhstan,Montenegro,0
Kazakhstan,Namibia,0
Kazakhstan,Netherlands,41
Kazakhstan,New Zealand,0
Kazakhstan,Norway,13
Kazakhstan,Poland,52
Kazakhstan,Rep. of Korea,0
Kazakhstan,Russian Federation,5
Kazakhstan,Serbia and Kosovo (S/RES/1244 (1999)),0
Kazakhstan,Slovenia,19
Kazakhstan,Spain,10
Kazakhstan,Sweden,266
Kazakhstan,Switzerland,12
Kazakhstan,Turkey,0
Kazakhstan,Ukraine,11
Kazakhstan,United Kingdom,13
Kazakhstan,United States of America,707
Kazakhstan,Uruguay,0
Kenya,Australia,117
Kenya,Austria,30
Kenya,Belgium,22
Kenya,Bosnia and Herzegovina,0
Kenya,Botswana,0
Kenya,Brazil,0
Kenya,Burundi,0
Kenya,Canada,463
Kenya,Central African Rep.,0
Kenya,Chile,0
Kenya,China,0
Kenya,Dem. Rep. of the Congo,0
Kenya,Denmark,6
Kenya,Djibouti,10
Kenya,Egypt,6
Kenya,Ethiopia,3459
Kenya,Finland,13
Kenya,France,107
Kenya,Georgia,0
Kenya,Germany,180
Kenya,Greece,28
Kenya,Hungary,0
Kenya,Iceland,0
Kenya,Ireland,56
Kenya,Israel,0
Kenya,Italy,138
Kenya,Jordan,0
Kenya,Latvia,0
Kenya,Lebanon,0
Kenya,Malawi,0
Kenya,Malaysia,0
Kenya,Mozambique,0
Kenya,Namibia,0
Kenya,Netherlands,39
Kenya,New Zealand,0
Kenya,Norway,9
Kenya,Panama,0
Kenya,Poland,5
Kenya,Portugal,6
Kenya,Rep. of Korea,5
Kenya,Romania,0
Kenya,Rwanda,0
Kenya,Somalia,0
Kenya,South Africa,155
Kenya,Spain,0
Kenya,Sudan,0
Kenya,Swaziland,0
Kenya,Sweden,93
Kenya,Switzerland,43
Kenya,Turkey,0
Kenya,Uganda,193
Kenya,Ukraine,0
Kenya,United Kingdom,277
Kenya,United States of America,2087
Kenya,Yemen,0
Kenya,Zambia,0
Kenya,Zimbabwe,0
Kiribati,Canada,0
Kuwait,Argentina,0
Kuwait,Australia,54
Kuwait,Austria,0
Kuwait,Belgium,7
Kuwait,Brazil,0
Kuwait,Canada,86
Kuwait,Croatia,0
Kuwait,Denmark,0
Kuwait,Egypt,0
Kuwait,France,77
Kuwait,Germany,31
Kuwait,Greece,42
Kuwait,Hungary,0
Kuwait,Indonesia,11
Kuwait,Iran (Islamic Rep. of),8
Kuwait,Iraq,0
Kuwait,Ireland,46
Kuwait,Italy,0
Kuwait,Lebanon,0
Kuwait,Malaysia,0
Kuwait,Malta,0
Kuwait,Nauru,0
Kuwait,Netherlands,5
Kuwait,New Zealand,7
Kuwait,Norway,8
Kuwait,Pakistan,0
Kuwait,Philippines,0
Kuwait,Sudan,0
Kuwait,Sweden,23
Kuwait,Switzerland,0
Kuwait,Syrian Arab Rep.,5
Kuwait,Thailand,0
Kuwait,Turkey,0
Kuwait,United Kingdom,542
Kuwait,United States of America,130
Kyrgyzstan,Argentina,0
Kyrgyzstan,Australia,14
Kyrgyzstan,Austria,244
Kyrgyzstan,Belarus,0
Kyrgyzstan,Belgium,64
Kyrgyzstan,Bulgaria,0
Kyrgyzstan,Canada,61
Kyrgyzstan,Cyprus,0
Kyrgyzstan,Czech Rep.,21
Kyrgyzstan,Denmark,5
Kyrgyzstan,Ecuador,0
Kyrgyzstan,Finland,19
Kyrgyzstan,France,306
Kyrgyzstan,Germany,165
Kyrgyzstan,Greece,0
Kyrgyzstan,Iceland,0
Kyrgyzstan,Iraq,0
Kyrgyzstan,Ireland,0
Kyrgyzstan,Israel,0
Kyrgyzstan,Italy,25
Kyrgyzstan,Jordan,0
Kyrgyzstan,Latvia,10
Kyrgyzstan,Lithuania,0
Kyrgyzstan,Netherlands,21
Kyrgyzstan,New Zealand,0
Kyrgyzstan,Nigeria,0
Kyrgyzstan,Norway,19
Kyrgyzstan,Peru,0
Kyrgyzstan,Poland,45
Kyrgyzstan,Rep. of Korea,0
Kyrgyzstan,Rep. of Moldova,11
Kyrgyzstan,Russian Federation,25
Kyrgyzstan,Seychelles,0
Kyrgyzstan,Spain,6
Kyrgyzstan,Sweden,177
Kyrgyzstan,Switzerland,18
Kyrgyzstan,Turkey,190
Kyrgyzstan,Ukraine,12
Kyrgyzstan,United Kingdom,28
Kyrgyzstan,United States of America,1270
Lao People's Dem. Rep.,Australia,0
Lao People's Dem. Rep.,Austria,0
Lao People's Dem. Rep.,Belgium,13
Lao People's Dem. Rep.,Brazil,0
Lao People's Dem. Rep.,Canada,5
Lao People's Dem. Rep.,France,6721
Lao People's Dem. Rep.,Germany,44
Lao People's Dem. Rep.,Netherlands,33
Lao People's Dem. Rep.,Switzerland,127
Lao People's Dem. Rep.,Thailand,0
Lao People's Dem. Rep.,United Kingdom,0
Lao People's Dem. Rep.,United States of America,108
Latvia,Argentina,0
Latvia,Australia,0
Latvia,Belgium,0
Latvia,Brazil,0
Latvia,Canada,75
Latvia,France,38
Latvia,Germany,12
Latvia,Israel,0
Latvia,Russian Federation,0
Latvia,Sweden,8
Latvia,Switzerland,0
Latvia,United Kingdom,0
Latvia,United States of America,19
Latvia,Uruguay,5
Lebanon,Algeria,0
Lebanon,Argentina,0
Lebanon,Armenia,19
Lebanon,Australia,548
Lebanon,Austria,68
Lebanon,Bahrain,0
Lebanon,Belarus,0
Lebanon,Belgium,99
Lebanon,Brazil,406
Lebanon,Bulgaria,23
Lebanon,Canada,838
Lebanon,Chile,0
Lebanon,Costa Rica,0
Lebanon,Croatia,0
Lebanon,CuraÌ¤ao,0
Lebanon,Cyprus,48
Lebanon,Czech Rep.,0
Lebanon,Denmark,26
Lebanon,Ecuador,0
Lebanon,Egypt,0
Lebanon,Ethiopia,0
Lebanon,Finland,14
Lebanon,France,135
Lebanon,Georgia,6
Lebanon,Germany,1390
Lebanon,Ghana,7
Lebanon,Greece,30
Lebanon,Hungary,7
Lebanon,Indonesia,0
Lebanon,Iraq,0
Lebanon,Ireland,13
Lebanon,Israel,0
Lebanon,Italy,313
Lebanon,Jordan,6
Lebanon,Kuwait,0
Lebanon,Latvia,0
Lebanon,Luxembourg,0
Lebanon,Malaysia,6
Lebanon,Malta,0
Lebanon,Mauritania,0
Lebanon,Mexico,0
Lebanon,Montenegro,0
Lebanon,Morocco,0
Lebanon,Nauru,14
Lebanon,Netherlands,33
Lebanon,New Zealand,0
Lebanon,Nigeria,0
Lebanon,Norway,34
Lebanon,Papua New Guinea,0
Lebanon,Paraguay,0
Lebanon,Peru,0
Lebanon,Philippines,0
Lebanon,Poland,0
Lebanon,Rep. of Moldova,0
Lebanon,Romania,6
Lebanon,Russian Federation,6
Lebanon,Serbia and Kosovo (S/RES/1244 (1999)),0
Lebanon,Spain,25
Lebanon,Sweden,534
Lebanon,Switzerland,41
Lebanon,Syrian Arab Rep.,24
Lebanon,Thailand,0
Lebanon,Togo,0
Lebanon,Turkey,13
Lebanon,Ukraine,9
Lebanon,United Arab Emirates,6
Lebanon,United Kingdom,150
Lebanon,United States of America,378
Lebanon,Uruguay,0
Lebanon,Venezuela (Bolivarian Republic of),12
Lebanon,Yemen,0
Lebanon,Zimbabwe,0
Lesotho,Brazil,0
Lesotho,Canada,0
Lesotho,Indonesia,0
Lesotho,Ireland,0
Lesotho,Israel,0
Lesotho,Italy,0
Lesotho,United Kingdom,0
Lesotho,United States of America,6
Liberia,Algeria,0
Liberia,Angola,155
Liberia,Argentina,44
Liberia,Australia,37
Liberia,Austria,18
Liberia,Belarus,0
Liberia,Belgium,15
Liberia,Benin,0
Liberia,Brazil,259
Liberia,Bulgaria,0
Liberia,Cameroon,9
Liberia,Canada,91
Liberia,Central African Rep.,0
Liberia,Chad,0
Liberia,China,0
Liberia,Colombia,0
Liberia,Congo,0
Liberia,Costa Rica,0
Liberia,Cyprus,0
Liberia,Czech Rep.,0
Liberia,CÌ«te d'Ivoire,907
Liberia,Dem. Rep. of the Congo,0
Liberia,Ecuador,0
Liberia,Egypt,0
Liberia,Finland,0
Liberia,France,232
Liberia,Gambia,67
Liberia,Georgia,0
Liberia,Germany,73
Liberia,Ghana,1209
Liberia,Greece,0
Liberia,Guinea,298
Liberia,Guinea-Bissau,5
Liberia,Hungary,0
Liberia,India,0
Liberia,Indonesia,0
Liberia,Ireland,23
Liberia,Israel,0
Liberia,Italy,320
Liberia,Jordan,0
Liberia,Kenya,0
Liberia,Lebanon,0
Liberia,Libya,22
Liberia,Malaysia,10
Liberia,Malta,6
Liberia,Mauritania,0
Liberia,Morocco,0
Liberia,Namibia,0
Liberia,Netherlands,78
Liberia,Niger,0
Liberia,Nigeria,9
Liberia,Norway,16
Liberia,Panama,0
Liberia,Philippines,5
Liberia,Portugal,0
Liberia,Rep. of Korea,9
Liberia,Rep. of Moldova,0
Liberia,Romania,0
Liberia,Saudi Arabia,7
Liberia,Senegal,61
Liberia,Sierra Leone,653
Liberia,Slovakia,0
Liberia,South Africa,60
Liberia,Spain,6
Liberia,Sudan,0
Liberia,Suriname,0
Liberia,Swaziland,0
Liberia,Sweden,13
Liberia,Switzerland,44
Liberia,Thailand,0
Liberia,Togo,0
Liberia,Trinidad and Tobago,0
Liberia,Turkey,0
Liberia,Ukraine,0
Liberia,United Arab Emirates,0
Liberia,United Kingdom,34
Liberia,United States of America,1179
Liberia,Uruguay,0
Liberia,Venezuela (Bolivarian Republic of),9
Liberia,Zambia,6
Libya,Albania,0
Libya,Algeria,19
Libya,Angola,0
Libya,Argentina,0
Libya,Australia,992
Libya,Austria,80
Libya,Belarus,9
Libya,Belgium,60
Libya,Bosnia and Herzegovina,0
Libya,Brazil,5
Libya,Bulgaria,0
Libya,Canada,1118
Libya,Chad,9
Libya,China,0
Libya,Colombia,0
Libya,Croatia,0
Libya,Cyprus,0
Libya,Czech Rep.,9
Libya,Denmark,11
Libya,Dominican Rep.,0
Libya,Ecuador,0
Libya,Egypt,0
Libya,Finland,27
Libya,France,540
Libya,Germany,1379
Libya,Ghana,0
Libya,Greece,29
Libya,Haiti,0
Libya,Hungary,6
Libya,Iceland,0
Libya,India,0
Libya,Indonesia,6
Libya,Ireland,255
Libya,Israel,0
Libya,Italy,837
Libya,Jordan,27
Libya,Kazakhstan,0
Libya,Lebanon,12
Libya,Libya,0
Libya,Luxembourg,5
Libya,Malaysia,0
Libya,Malta,2459
Libya,Mauritania,0
Libya,Mexico,0
Libya,Morocco,32
Libya,Netherlands,295
Libya,New Zealand,22
Libya,Niger,6
Libya,Nigeria,0
Libya,Norway,62
Libya,Poland,22
Libya,Portugal,14
Libya,Rep. of Korea,5
Libya,Rep. of Moldova,0
Libya,Romania,6
Libya,Russian Federation,0
Libya,Senegal,0
Libya,Serbia and Kosovo (S/RES/1244 (1999)),32
Libya,Slovakia,0
Libya,Slovenia,0
Libya,Spain,24
Libya,Sudan,0
Libya,Sweden,404
Libya,Switzerland,297
Libya,Syrian Arab Rep.,14
Libya,Thailand,0
Libya,Tunisia,0
Libya,Turkey,23
Libya,Ukraine,0
Libya,United Arab Emirates,0
Libya,United Kingdom,1753
Libya,United States of America,280
Libya,Uruguay,0
Libya,Venezuela (Bolivarian Republic of),0
Lithuania,Australia,0
Lithuania,Belgium,7
Lithuania,Brazil,0
Lithuania,Canada,20
Lithuania,Denmark,0
Lithuania,Ecuador,0
Lithuania,France,11
Lithuania,Germany,0
Lithuania,Panama,0
Lithuania,Russian Federation,5
Lithuania,Sweden,0
Lithuania,Switzerland,0
Lithuania,United Kingdom,0
Lithuania,United States of America,20
Lithuania,Uruguay,0
Luxembourg,Germany,0
Luxembourg,Poland,0
Madagascar,Australia,0
Madagascar,Austria,0
Madagascar,Belgium,0
Madagascar,Brazil,0
Madagascar,Canada,16
Madagascar,Djibouti,0
Madagascar,Egypt,0
Madagascar,France,221
Madagascar,Germany,0
Madagascar,Greece,0
Madagascar,Indonesia,0
Madagascar,Italy,18
Madagascar,Lebanon,0
Madagascar,New Zealand,0
Madagascar,Panama,0
Madagascar,Slovakia,0
Madagascar,Switzerland,5
Madagascar,Ukraine,0
Madagascar,United Arab Emirates,0
Madagascar,United Kingdom,0
Madagascar,United States of America,17
Malawi,Australia,0
Malawi,Austria,0
Malawi,Canada,16
Malawi,Finland,0
Malawi,France,0
Malawi,Germany,0
Malawi,Greece,0
Malawi,Ireland,51
Malawi,Israel,0
Malawi,Italy,0
Malawi,Netherlands,0
Malawi,Norway,0
Malawi,Peru,0
Malawi,Portugal,0
Malawi,South Africa,0
Malawi,Sweden,0
Malawi,Uganda,0
Malawi,United Kingdom,319
Malawi,United States of America,33
Malaysia,Argentina,0
Malaysia,Australia,240
Malaysia,Brazil,0
Malaysia,Canada,32
Malaysia,China,0
Malaysia,Congo,0
Malaysia,Denmark,0
Malaysia,Finland,0
Malaysia,France,9
Malaysia,Germany,10
Malaysia,Ireland,0
Malaysia,Italy,0
Malaysia,Malta,0
Malaysia,Nauru,0
Malaysia,Netherlands,7
Malaysia,New Zealand,5
Malaysia,Norway,0
Malaysia,Portugal,0
Malaysia,Rep. of Korea,0
Malaysia,Sweden,8
Malaysia,Switzerland,0
Malaysia,Thailand,0
Malaysia,Turkey,0
Malaysia,United Kingdom,126
Malaysia,United States of America,93
Maldives,Australia,10
Maldives,France,0
Maldives,India,0
Maldives,New Zealand,0
Maldives,Sri Lanka,8
Maldives,Sweden,0
Maldives,United Kingdom,30
Maldives,United States of America,6
Mali,Algeria,34
Mali,Angola,0
Mali,Argentina,9
Mali,Australia,0
Mali,Austria,11
Mali,Belgium,61
Mali,Benin,5
Mali,Brazil,74
Mali,Bulgaria,0
Mali,Burkina Faso,23766
Mali,Burundi,13
Mali,Cameroon,0
Mali,Canada,142
Mali,Central African Rep.,0
Mali,Chad,0
Mali,China,0
Mali,Congo,6
Mali,Cyprus,0
Mali,CÌ«te d'Ivoire,5
Mali,Dem. Rep. of the Congo,0
Mali,Denmark,0
Mali,Dominican Rep.,0
Mali,Ecuador,0
Mali,Egypt,9
Mali,Finland,6
Mali,France,4381
Mali,Germany,216
Mali,Ghana,0
Mali,Greece,39
Mali,Guinea,6
Mali,Guinea-Bissau,0
Mali,Hungary,0
Mali,Iceland,0
Mali,India,0
Mali,Indonesia,0
Mali,Ireland,8
Mali,Israel,0
Mali,Italy,13206
Mali,Jordan,0
Mali,Kenya,0
Mali,Kuwait,0
Mali,Lebanon,0
Mali,Liberia,19
Mali,Libya,0
Mali,Luxembourg,0
Mali,Malaysia,0
Mali,Mali,0
Mali,Malta,17
Mali,Mauritania,49829
Mali,Morocco,16
Mali,Namibia,0
Mali,Netherlands,16
Mali,Niger,56838
Mali,Nigeria,137
Mali,Norway,8
Mali,Peru,0
Mali,Poland,0
Mali,Portugal,13
Mali,Rep. of Korea,6
Mali,Russian Federation,0
Mali,Senegal,0
Mali,Sierra Leone,0
Mali,Spain,30
Mali,Sudan,0
Mali,Sweden,24
Mali,Switzerland,29
Mali,Thailand,0
Mali,Togo,91
Mali,Tunisia,0
Mali,Turkey,0
Mali,Uganda,0
Mali,Ukraine,0
Mali,United Kingdom,24
Mali,United States of America,1191
Mali,Zimbabwe,0
Malta,Brazil,0
Malta,Sweden,0
Marshall Islands,United States of America,7
Mauritania,Angola,306
Mauritania,Argentina,0
Mauritania,Australia,0
Mauritania,Austria,0
Mauritania,Belgium,206
Mauritania,Bosnia and Herzegovina,0
Mauritania,Brazil,0
Mauritania,Cameroon,0
Mauritania,Canada,151
Mauritania,Colombia,0
Mauritania,Congo,0
Mauritania,Croatia,0
Mauritania,CÌ«te d'Ivoire,0
Mauritania,Denmark,0
Mauritania,Finland,0
Mauritania,France,5320
Mauritania,Gabon,8
Mauritania,Germany,33
Mauritania,Greece,49
Mauritania,Hungary,0
Mauritania,Iceland,0
Mauritania,Ireland,0
Mauritania,Israel,0
Mauritania,Italy,342
Mauritania,Lebanon,0
Mauritania,Liberia,0
Mauritania,Luxembourg,0
Mauritania,Mali,15319
Mauritania,Mexico,0
Mauritania,Morocco,0
Mauritania,Mozambique,0
Mauritania,Netherlands,7
Mauritania,Niger,0
Mauritania,Norway,0
Mauritania,Portugal,0
Mauritania,Rep. of Korea,0
Mauritania,Romania,0
Mauritania,Senegal,13779
Mauritania,Spain,0
Mauritania,Sweden,12
Mauritania,Switzerland,6
Mauritania,Turkey,8
Mauritania,Ukraine,0
Mauritania,United Kingdom,5
Mauritania,United States of America,944
Mauritius,Angola,0
Mauritius,Australia,7
Mauritius,Austria,0
Mauritius,Canada,5
Mauritius,France,16
Mauritius,Germany,0
Mauritius,Ireland,7
Mauritius,Italy,16
Mauritius,Rep. of Korea,0
Mauritius,Spain,0
Mauritius,Switzerland,0
Mauritius,United Kingdom,43
Mauritius,United States of America,31
Mexico,Argentina,0
Mexico,Australia,10
Mexico,Austria,0
Mexico,Belgium,0
Mexico,Bolivia (Plurinational State of),0
Mexico,Brazil,6
Mexico,Canada,3846
Mexico,Cayman Islands,0
Mexico,Chile,0
Mexico,Costa Rica,6
Mexico,Ecuador,0
Mexico,El Salvador,0
Mexico,Finland,0
Mexico,France,23
Mexico,Germany,13
Mexico,Greece,0
Mexico,Guatemala,0
Mexico,Ireland,0
Mexico,Italy,5
