Origin,Destination,Value
Iran (Islamic Rep. of),Iraq,6317
Iran (Islamic Rep. of),Ireland,28
Iran (Islamic Rep. of),Israel,5
Iran (Islamic Rep. of),Italy,236
Iran (Islamic Rep. of),Japan,307
Iran (Islamic Rep. of),Jordan,0
Iran (Islamic Rep. of),Kuwait,83
Iran (Islamic Rep. of),Kyrgyzstan,0
Iran (Islamic Rep. of),Latvia,0
Iran (Islamic Rep. of),Lebanon,17
Iran (Islamic Rep. of),Liechtenstein,5
Iran (Islamic Rep. of),Lithuania,0
Iran (Islamic Rep. of),Luxembourg,55
Iran (Islamic Rep. of),Malaysia,200
Iran (Islamic Rep. of),Malta,0
Iran (Islamic Rep. of),Mexico,0
Iran (Islamic Rep. of),Montenegro,5
Iran (Islamic Rep. of),Nauru,26
Iran (Islamic Rep. of),Nepal,0
Iran (Islamic Rep. of),Netherlands,518
Iran (Islamic Rep. of),New Zealand,11
Iran (Islamic Rep. of),Niger,0
Iran (Islamic Rep. of),Norway,311
Iran (Islamic Rep. of),Oman,0
Iran (Islamic Rep. of),Pakistan,7
Iran (Islamic Rep. of),Panama,0
Iran (Islamic Rep. of),Papua New Guinea,0
Iran (Islamic Rep. of),Paraguay,0
Iran (Islamic Rep. of),Peru,0
Iran (Islamic Rep. of),Philippines,9
Iran (Islamic Rep. of),Poland,7
Iran (Islamic Rep. of),Portugal,0
Iran (Islamic Rep. of),Rep. of Korea,54
Iran (Islamic Rep. of),Rep. of Moldova,0
Iran (Islamic Rep. of),Romania,89
Iran (Islamic Rep. of),Russian Federation,0
Iran (Islamic Rep. of),Senegal,0
Iran (Islamic Rep. of),Serbia and Kosovo (S/RES/1244 (1999)),12
Iran (Islamic Rep. of),Sint Maarten (Dutch part),0
Iran (Islamic Rep. of),Slovakia,0
Iran (Islamic Rep. of),Slovenia,18
Iran (Islamic Rep. of),Spain,63
Iran (Islamic Rep. of),Sri Lanka,11
Iran (Islamic Rep. of),Sweden,3116
Iran (Islamic Rep. of),Switzerland,905
Iran (Islamic Rep. of),Syrian Arab Rep.,27
Iran (Islamic Rep. of),Tajikistan,0
Iran (Islamic Rep. of),Thailand,77
Iran (Islamic Rep. of),Tunisia,0
Iran (Islamic Rep. of),Turkey,25615
Iran (Islamic Rep. of),Uganda,0
Iran (Islamic Rep. of),Ukraine,103
Iran (Islamic Rep. of),United Arab Emirates,7
Iran (Islamic Rep. of),United Kingdom,2187
Iran (Islamic Rep. of),United States of America,3266
Iran (Islamic Rep. of),Uruguay,0
Iran (Islamic Rep. of),Yemen,0
Iraq,Afghanistan,0
Iraq,Albania,0
Iraq,Algeria,0
Iraq,Angola,0
Iraq,Argentina,7
Iraq,Armenia,6
Iraq,Australia,1563
Iraq,Austria,7805
Iraq,Azerbaijan,0
Iraq,Bahrain,95
Iraq,Bangladesh,0
Iraq,Belarus,8
Iraq,Belgium,2020
Iraq,Benin,0
Iraq,Bolivia (Plurinational State of),0
Iraq,Bosnia and Herzegovina,0
Iraq,Brazil,342
Iraq,Bulgaria,1046
Iraq,Cambodia,0
Iraq,Canada,890
Iraq,Chile,5
Iraq,China,19
Iraq,Colombia,0
Iraq,Croatia,31
Iraq,Cuba,0
Iraq,Cyprus,216
Iraq,Czech Rep.,35
Iraq,Denmark,421
Iraq,Djibouti,0
Iraq,Dominican Rep.,0
Iraq,Ecuador,33
Iraq,Egypt,2388
Iraq,El Salvador,0
Iraq,Estonia,6
Iraq,Ethiopia,0
Iraq,Finland,1057
Iraq,France,946
Iraq,Georgia,28
Iraq,Germany,45672
Iraq,Ghana,0
Iraq,Greece,5436
Iraq,Hungary,121
Iraq,Iceland,64
Iraq,India,111
Iraq,Indonesia,323
Iraq,Iran (Islamic Rep. of),0
Iraq,Iraq,0
Iraq,Ireland,98
Iraq,Israel,0
Iraq,Italy,1565
Iraq,Japan,0
Iraq,Jordan,31885
Iraq,Kenya,0
Iraq,Kuwait,285
Iraq,Kyrgyzstan,0
Iraq,Latvia,0
Iraq,Lebanon,13612
Iraq,Liberia,0
Iraq,Libya,652
Iraq,Liechtenstein,0
Iraq,Lithuania,0
Iraq,Luxembourg,200
Iraq,Malaysia,967
Iraq,Malta,45
Iraq,Mauritania,0
Iraq,Mexico,6
Iraq,Montenegro,0
Iraq,Morocco,10
Iraq,Nauru,0
Iraq,Nepal,0
Iraq,Netherlands,398
Iraq,New Zealand,0
Iraq,Niger,0
Iraq,Nigeria,0
Iraq,Norway,263
Iraq,Oman,387
Iraq,Pakistan,7
Iraq,Papua New Guinea,0
Iraq,Paraguay,0
Iraq,Peru,0
Iraq,Philippines,7
Iraq,Poland,13
Iraq,Portugal,0
Iraq,Qatar,103
Iraq,Rep. of Korea,23
Iraq,Rep. of Moldova,0
Iraq,Romania,994
Iraq,Russian Federation,9
Iraq,Saudi Arabia,28
Iraq,Senegal,0
Iraq,Serbia and Kosovo (S/RES/1244 (1999)),0
Iraq,Slovakia,0
Iraq,Slovenia,0
Iraq,Somalia,0
Iraq,Spain,197
Iraq,Sudan,23
Iraq,Sweden,7856
Iraq,Switzerland,1394
Iraq,Syrian Arab Rep.,17673
Iraq,Tajikistan,0
Iraq,Thailand,28
Iraq,The former Yugoslav Republic of Macedonia,5
Iraq,Togo,0
Iraq,Tunisia,0
Iraq,Turkey,115657
Iraq,Uganda,0
Iraq,Ukraine,264
Iraq,United Arab Emirates,482
Iraq,United Kingdom,2868
Iraq,United States of America,3869
Iraq,Uruguay,0
Iraq,Venezuela (Bolivarian Republic of),0
Iraq,Yemen,28
Ireland,Australia,12
Ireland,Austria,0
Ireland,Canada,10
Ireland,Germany,0
Ireland,Uganda,0
Ireland,United Kingdom,0
Ireland,United States of America,30
Israel,Argentina,0
Israel,Australia,31
Israel,Austria,6
Israel,Belgium,10
Israel,Bolivia (Plurinational State of),0
Israel,Brazil,30
Israel,Bulgaria,0
Israel,Canada,112
Israel,Chile,0
Israel,Costa Rica,5
Israel,Cyprus,0
Israel,Czech Rep.,0
Israel,France,0
Israel,Germany,39
Israel,Greece,0
Israel,Ireland,5
Israel,Italy,0
Israel,Jordan,0
Israel,Latvia,0
Israel,Liechtenstein,0
Israel,Lithuania,0
Israel,Mexico,0
Israel,Netherlands,0
Israel,New Zealand,0
Israel,Norway,0
Israel,Peru,0
Israel,Russian Federation,0
Israel,Slovakia,0
Israel,Spain,0
Israel,Sweden,11
Israel,Switzerland,0
Israel,Turkey,0
Israel,United Kingdom,6
Israel,United States of America,437
Italy,Argentina,0
Italy,Australia,12
Italy,Brazil,15
Italy,Canada,55
Italy,Chile,0
Italy,Costa Rica,0
Italy,Dominican Rep.,0
Italy,Germany,33
Italy,Ireland,0
Italy,Mexico,0
Italy,Morocco,0
Italy,Panama,5
Italy,Peru,0
Italy,Russian Federation,0
Italy,Sweden,5
Italy,Switzerland,0
Italy,United Kingdom,0
Italy,United States of America,145
Jamaica,Argentina,9
Jamaica,Australia,0
Jamaica,Bahamas,0
Jamaica,Barbados,0
Jamaica,Belgium,0
Jamaica,Belize,0
Jamaica,Brazil,7
Jamaica,Canada,238
Jamaica,Costa Rica,0
Jamaica,Ecuador,0
Jamaica,France,0
Jamaica,Germany,64
Jamaica,Greece,0
Jamaica,Grenada,0
Jamaica,Guatemala,0
Jamaica,Ireland,0
Jamaica,Israel,0
Jamaica,Italy,0
Jamaica,Kenya,0
Jamaica,Mexico,0
Jamaica,Netherlands,0
Jamaica,Panama,6
Jamaica,Paraguay,0
Jamaica,Peru,0
Jamaica,Poland,0
Jamaica,Spain,15
Jamaica,Suriname,0
Jamaica,Sweden,0
Jamaica,Trinidad and Tobago,12
Jamaica,Turks and Caicos Islands,0
Jamaica,United Kingdom,160
Jamaica,United States of America,915
Jamaica,Uruguay,0
Japan,Australia,9
Japan,Brazil,0
Japan,Canada,10
Japan,Germany,0
Japan,Ireland,0
Japan,Italy,0
Japan,Netherlands,0
Japan,New Zealand,0
Japan,Sweden,0
Japan,United Kingdom,0
Japan,United States of America,78
Jordan,Algeria,0
Jordan,Argentina,0
Jordan,Armenia,0
Jordan,Australia,113
Jordan,Austria,38
Jordan,Bahrain,6
Jordan,Belgium,40
Jordan,Bosnia and Herzegovina,0
Jordan,Brazil,80
Jordan,Bulgaria,0
Jordan,Canada,295
Jordan,"China, Hong Kong SAR",0
Jordan,Cyprus,46
Jordan,Dem. Rep. of the Congo,0
Jordan,Denmark,9
Jordan,Egypt,14
Jordan,Finland,0
Jordan,France,0
Jordan,Georgia,0
Jordan,Germany,389
Jordan,Ghana,0
Jordan,Greece,27
Jordan,Guatemala,0
Jordan,Hungary,0
Jordan,Iceland,0
Jordan,Indonesia,0
Jordan,Iraq,0
Jordan,Ireland,0
Jordan,Israel,0
Jordan,Italy,17
Jordan,Jamaica,0
Jordan,Kuwait,6
Jordan,Lebanon,48
Jordan,Libya,0
Jordan,Luxembourg,5
Jordan,Malaysia,0
Jordan,Malta,0
Jordan,Mauritania,0
Jordan,Mexico,0
Jordan,Morocco,0
Jordan,Netherlands,11
Jordan,New Zealand,9
Jordan,Norway,5
Jordan,Pakistan,0
Jordan,Peru,0
Jordan,Philippines,0
Jordan,Poland,0
Jordan,Portugal,0
Jordan,Qatar,0
Jordan,Rep. of Korea,16
Jordan,Rep. of Moldova,0
Jordan,Romania,0
Jordan,Russian Federation,0
Jordan,Slovakia,0
Jordan,Somalia,0
Jordan,Spain,15
Jordan,Sudan,0
Jordan,Sweden,290
Jordan,Switzerland,10
Jordan,Syrian Arab Rep.,13
Jordan,Thailand,0
Jordan,Turkey,72
Jordan,Ukraine,24
Jordan,United Arab Emirates,0
Jordan,United Kingdom,39
Jordan,United States of America,1820
Jordan,Yemen,0
Kazakhstan,Argentina,0
Kazakhstan,Armenia,0
Kazakhstan,Australia,5
Kazakhstan,Austria,88
Kazakhstan,Belarus,0
Kazakhstan,Belgium,30
Kazakhstan,Bulgaria,0
Kazakhstan,Canada,70
Kazakhstan,Croatia,0
Kazakhstan,Cyprus,0
Kazakhstan,Czech Rep.,13
Kazakhstan,Denmark,0
Kazakhstan,Finland,0
Kazakhstan,France,42
Kazakhstan,Georgia,0
Kazakhstan,Germany,219
Kazakhstan,Greece,5
Kazakhstan,Hungary,0
Kazakhstan,Iceland,0
Kazakhstan,Iraq,0
Kazakhstan,Ireland,0
Kazakhstan,Israel,31
Kazakhstan,Italy,17
Kazakhstan,Jordan,0
Kazakhstan,Kazakhstan,0
Kazakhstan,Latvia,11
Kazakhstan,Lithuania,0
Kazakhstan,Luxembourg,0
Kazakhstan,Malta,0
Kazakhstan,Montenegro,0
Kazakhstan,Namibia,0
Kazakhstan,Netherlands,0
Kazakhstan,New Zealand,0
Kazakhstan,Norway,0
Kazakhstan,Poland,10
Kazakhstan,Rep. of Korea,1152
Kazakhstan,Russian Federation,7
Kazakhstan,Serbia and Kosovo (S/RES/1244 (1999)),0
Kazakhstan,Slovenia,0
Kazakhstan,Spain,10
Kazakhstan,Sweden,154
Kazakhstan,Switzerland,9
Kazakhstan,Turkey,40
Kazakhstan,Ukraine,8
Kazakhstan,United Kingdom,26
Kazakhstan,United States of America,1558
Kazakhstan,Uruguay,0
Kenya,Australia,81
Kenya,Austria,22
Kenya,Belgium,5
Kenya,Bosnia and Herzegovina,0
Kenya,Botswana,0
Kenya,Brazil,73
Kenya,Burundi,0
Kenya,Canada,155
Kenya,Central African Rep.,0
Kenya,Chile,0
Kenya,China,6
Kenya,Dem. Rep. of the Congo,0
Kenya,Denmark,11
Kenya,Djibouti,0
Kenya,Egypt,0
Kenya,Ethiopia,429
Kenya,Finland,0
Kenya,France,17
Kenya,Georgia,0
Kenya,Germany,471
Kenya,Greece,10
Kenya,Hungary,0
Kenya,Iceland,0
Kenya,Ireland,7
Kenya,Israel,44
Kenya,Italy,41
Kenya,Jordan,26
Kenya,Latvia,0
Kenya,Lebanon,12
Kenya,Malawi,0
Kenya,Malaysia,0
Kenya,Mozambique,5
Kenya,Namibia,0
Kenya,Netherlands,0
Kenya,New Zealand,0
Kenya,Norway,0
Kenya,Panama,7
Kenya,Poland,0
Kenya,Portugal,0
Kenya,Rep. of Korea,26
Kenya,Romania,0
Kenya,Rwanda,0
Kenya,Somalia,0
Kenya,South Africa,1097
Kenya,Spain,6
Kenya,Sudan,0
Kenya,Swaziland,0
Kenya,Sweden,78
Kenya,Switzerland,0
Kenya,Turkey,5
Kenya,Uganda,25
Kenya,Ukraine,6
Kenya,United Kingdom,125
Kenya,United States of America,2905
Kenya,Yemen,0
Kenya,Zambia,0
Kenya,Zimbabwe,8
Kiribati,Canada,0
Kuwait,Argentina,0
Kuwait,Australia,0
Kuwait,Austria,7
Kuwait,Belgium,0
Kuwait,Brazil,6
Kuwait,Canada,10
Kuwait,Croatia,0
Kuwait,Denmark,96
Kuwait,Egypt,0
Kuwait,France,0
Kuwait,Germany,42
Kuwait,Greece,210
Kuwait,Hungary,0
Kuwait,Indonesia,0
Kuwait,Iran (Islamic Rep. of),0
Kuwait,Iraq,131
Kuwait,Ireland,26
Kuwait,Italy,0
Kuwait,Lebanon,0
Kuwait,Malaysia,0
Kuwait,Malta,0
Kuwait,Nauru,0
Kuwait,Netherlands,0
Kuwait,New Zealand,0
Kuwait,Norway,0
Kuwait,Pakistan,0
Kuwait,Philippines,0
Kuwait,Sudan,0
Kuwait,Sweden,59
Kuwait,Switzerland,8
Kuwait,Syrian Arab Rep.,0
Kuwait,Thailand,0
Kuwait,Turkey,5
Kuwait,United Kingdom,159
Kuwait,United States of America,185
Kyrgyzstan,Argentina,0
Kyrgyzstan,Australia,13
Kyrgyzstan,Austria,51
Kyrgyzstan,Belarus,0
Kyrgyzstan,Belgium,40
Kyrgyzstan,Bulgaria,7
Kyrgyzstan,Canada,22
Kyrgyzstan,Cyprus,0
Kyrgyzstan,Czech Rep.,6
Kyrgyzstan,Denmark,0
Kyrgyzstan,Ecuador,0
Kyrgyzstan,Finland,0
Kyrgyzstan,France,10
Kyrgyzstan,Germany,273
Kyrgyzstan,Greece,0
Kyrgyzstan,Iceland,0
Kyrgyzstan,Iraq,6
Kyrgyzstan,Ireland,9
Kyrgyzstan,Israel,17
Kyrgyzstan,Italy,165
Kyrgyzstan,Jordan,0
Kyrgyzstan,Latvia,0
Kyrgyzstan,Lithuania,7
Kyrgyzstan,Netherlands,0
Kyrgyzstan,New Zealand,0
Kyrgyzstan,Nigeria,0
Kyrgyzstan,Norway,0
Kyrgyzstan,Peru,0
Kyrgyzstan,Poland,27
Kyrgyzstan,Rep. of Korea,83
Kyrgyzstan,Rep. of Moldova,0
Kyrgyzstan,Russian Federation,8
Kyrgyzstan,Seychelles,0
Kyrgyzstan,Spain,11
Kyrgyzstan,Sweden,137
Kyrgyzstan,Switzerland,7
Kyrgyzstan,Turkey,100
Kyrgyzstan,Ukraine,142
Kyrgyzstan,United Kingdom,11
Kyrgyzstan,United States of America,1407
Lao People's Dem. Rep.,Australia,37
Lao People's Dem. Rep.,Austria,0
Lao People's Dem. Rep.,Belgium,0
Lao People's Dem. Rep.,Brazil,0
Lao People's Dem. Rep.,Canada,0
Lao People's Dem. Rep.,France,0
Lao People's Dem. Rep.,Germany,0
Lao People's Dem. Rep.,Netherlands,0
Lao People's Dem. Rep.,Switzerland,0
Lao People's Dem. Rep.,Thailand,12
Lao People's Dem. Rep.,United Kingdom,0
Lao People's Dem. Rep.,United States of America,174
Latvia,Argentina,0
Latvia,Australia,0
Latvia,Belgium,0
Latvia,Brazil,0
Latvia,Canada,10
Latvia,France,0
Latvia,Germany,11
Latvia,Israel,0
Latvia,Russian Federation,0
Latvia,Sweden,0
Latvia,Switzerland,0
Latvia,United Kingdom,0
Latvia,United States of America,86
Latvia,Uruguay,0
Lebanon,Algeria,0
Lebanon,Argentina,0
Lebanon,Armenia,0
Lebanon,Australia,668
Lebanon,Austria,157
Lebanon,Bahrain,0
Lebanon,Belarus,0
Lebanon,Belgium,155
Lebanon,Brazil,1738
Lebanon,Bulgaria,0
Lebanon,Canada,402
Lebanon,Chile,0
Lebanon,Costa Rica,0
Lebanon,Croatia,0
Lebanon,CuraÌ¤ao,0
Lebanon,Cyprus,33
Lebanon,Czech Rep.,0
Lebanon,Denmark,29
Lebanon,Ecuador,0
Lebanon,Egypt,0
Lebanon,Ethiopia,0
Lebanon,Finland,0
Lebanon,France,30
Lebanon,Georgia,0
Lebanon,Germany,4148
Lebanon,Ghana,0
Lebanon,Greece,80
Lebanon,Hungary,0
Lebanon,Indonesia,0
Lebanon,Iraq,5
Lebanon,Ireland,6
Lebanon,Israel,0
Lebanon,Italy,61
Lebanon,Jordan,106
Lebanon,Kuwait,0
Lebanon,Latvia,0
Lebanon,Luxembourg,5
Lebanon,Malaysia,0
Lebanon,Malta,0
Lebanon,Mauritania,0
Lebanon,Mexico,0
Lebanon,Montenegro,0
Lebanon,Morocco,17
Lebanon,Nauru,0
Lebanon,Netherlands,28
Lebanon,New Zealand,0
Lebanon,Nigeria,5
Lebanon,Norway,7
Lebanon,Papua New Guinea,0
Lebanon,Paraguay,0
Lebanon,Peru,0
Lebanon,Philippines,0
Lebanon,Poland,0
Lebanon,Rep. of Moldova,0
Lebanon,Romania,0
Lebanon,Russian Federation,0
Lebanon,Serbia and Kosovo (S/RES/1244 (1999)),0
Lebanon,Spain,109
Lebanon,Sweden,571
Lebanon,Switzerland,24
Lebanon,Syrian Arab Rep.,0
Lebanon,Thailand,0
Lebanon,Togo,13
Lebanon,Turkey,31
Lebanon,Ukraine,23
Lebanon,United Arab Emirates,0
Lebanon,United Kingdom,92
Lebanon,United States of America,699
Lebanon,Uruguay,0
Lebanon,Venezuela (Bolivarian Republic of),0
Lebanon,Yemen,6
Lebanon,Zimbabwe,0
Lesotho,Brazil,0
Lesotho,Canada,0
Lesotho,Indonesia,0
Lesotho,Ireland,0
Lesotho,Israel,0
Lesotho,Italy,0
Lesotho,United Kingdom,0
Lesotho,United States of America,0
Liberia,Algeria,0
Liberia,Angola,478
Liberia,Argentina,0
Liberia,Australia,25
Liberia,Austria,25
Liberia,Belarus,0
Liberia,Belgium,10
Liberia,Benin,0
Liberia,Brazil,27
Liberia,Bulgaria,0
Liberia,Cameroon,0
Liberia,Canada,28
Liberia,Central African Rep.,0
Liberia,Chad,0
Liberia,China,125
Liberia,Colombia,0
Liberia,Congo,7
Liberia,Costa Rica,0
Liberia,Cyprus,0
Liberia,Czech Rep.,0
Liberia,CÌ«te d'Ivoire,75
Liberia,Dem. Rep. of the Congo,19
Liberia,Ecuador,0
Liberia,Egypt,13
Liberia,Finland,0
Liberia,France,24
Liberia,Gambia,0
Liberia,Georgia,0
Liberia,Germany,301
Liberia,Ghana,0
Liberia,Greece,0
Liberia,Guinea,34
Liberia,Guinea-Bissau,0
Liberia,Hungary,0
Liberia,India,0
Liberia,Indonesia,0
Liberia,Ireland,5
Liberia,Israel,0
Liberia,Italy,502
Liberia,Jordan,0
Liberia,Kenya,0
Liberia,Lebanon,0
Liberia,Libya,0
Liberia,Malaysia,12
Liberia,Malta,0
Liberia,Mauritania,0
Liberia,Morocco,23
Liberia,Namibia,0
Liberia,Netherlands,7
Liberia,Niger,0
Liberia,Nigeria,0
Liberia,Norway,0
Liberia,Panama,0
Liberia,Philippines,0
Liberia,Portugal,0
Liberia,Rep. of Korea,176
Liberia,Rep. of Moldova,0
Liberia,Romania,0
Liberia,Saudi Arabia,0
Liberia,Senegal,391
Liberia,Sierra Leone,0
Liberia,Slovakia,0
Liberia,South Africa,0
Liberia,Spain,16
Liberia,Sudan,0
Liberia,Suriname,0
Liberia,Swaziland,0
Liberia,Sweden,16
Liberia,Switzerland,9
Liberia,Thailand,0
Liberia,Togo,0
Liberia,Trinidad and Tobago,0
Liberia,Turkey,5
Liberia,Ukraine,14
Liberia,United Arab Emirates,5
Liberia,United Kingdom,0
Liberia,United States of America,956
Liberia,Uruguay,0
Liberia,Venezuela (Bolivarian Republic of),0
Liberia,Zambia,0
Libya,Albania,0
Libya,Algeria,8
Libya,Angola,0
Libya,Argentina,0
Libya,Australia,133
Libya,Austria,146
Libya,Belarus,0
Libya,Belgium,45
Libya,Bosnia and Herzegovina,21
Libya,Brazil,35
Libya,Bulgaria,0
Libya,Canada,405
Libya,Chad,0
Libya,China,0
Libya,Colombia,0
Libya,Croatia,9
Libya,Cyprus,0
Libya,Czech Rep.,8
Libya,Denmark,23
Libya,Dominican Rep.,0
Libya,Ecuador,8
Libya,Egypt,0
Libya,Finland,0
Libya,France,519
Libya,Germany,1692
Libya,Ghana,8
Libya,Greece,14
Libya,Haiti,0
Libya,Hungary,0
Libya,Iceland,0
Libya,India,6
Libya,Indonesia,9
Libya,Ireland,74
Libya,Israel,0
Libya,Italy,604
Libya,Jordan,183
Libya,Kazakhstan,0
Libya,Lebanon,10
Libya,Libya,0
Libya,Luxembourg,10
Libya,Malaysia,25
Libya,Malta,257
Libya,Mauritania,0
Libya,Mexico,0
Libya,Morocco,5
Libya,Netherlands,123
Libya,New Zealand,0
Libya,Niger,7
Libya,Nigeria,0
Libya,Norway,7
Libya,Poland,0
Libya,Portugal,0
Libya,Rep. of Korea,6
Libya,Rep. of Moldova,0
Libya,Romania,0
Libya,Russian Federation,0
Libya,Senegal,0
Libya,Serbia and Kosovo (S/RES/1244 (1999)),0
Libya,Slovakia,0
Libya,Slovenia,8
Libya,Spain,50
Libya,Sudan,0
Libya,Sweden,167
Libya,Switzerland,71
Libya,Syrian Arab Rep.,0
Libya,Thailand,0
Libya,Tunisia,0
Libya,Turkey,63
Libya,Ukraine,21
Libya,United Arab Emirates,0
Libya,United Kingdom,990
Libya,United States of America,1041
Libya,Uruguay,0
Libya,Venezuela (Bolivarian Republic of),0
Lithuania,Australia,6
Lithuania,Belgium,0
Lithuania,Brazil,0
Lithuania,Canada,17
Lithuania,Denmark,0
Lithuania,Ecuador,0
Lithuania,France,0
Lithuania,Germany,0
Lithuania,Panama,0
Lithuania,Russian Federation,0
Lithuania,Sweden,7
Lithuania,Switzerland,0
Lithuania,United Kingdom,7
Lithuania,United States of America,51
Lithuania,Uruguay,0
Luxembourg,Germany,0
Luxembourg,Poland,0
Madagascar,Australia,6
Madagascar,Austria,0
Madagascar,Belgium,5
Madagascar,Brazil,0
Madagascar,Canada,10
Madagascar,Djibouti,0
Madagascar,Egypt,0
Madagascar,France,35
Madagascar,Germany,6
Madagascar,Greece,0
Madagascar,Indonesia,0
Madagascar,Italy,7
Madagascar,Lebanon,0
Madagascar,New Zealand,0
Madagascar,Panama,0
Madagascar,Slovakia,0
Madagascar,Switzerland,0
Madagascar,Ukraine,0
Madagascar,United Arab Emirates,0
Madagascar,United Kingdom,0
Madagascar,United States of America,5
Malawi,Australia,10
Malawi,Austria,0
Malawi,Canada,15
Malawi,Finland,0
Malawi,France,0
Malawi,Germany,5
Malawi,Greece,0
Malawi,Ireland,177
Malawi,Israel,12
Malawi,Italy,0
Malawi,Netherlands,0
Malawi,Norway,0
Malawi,Peru,0
Malawi,Portugal,0
Malawi,South Africa,2761
Malawi,Sweden,0
Malawi,Uganda,0
Malawi,United Kingdom,102
Malawi,United States of America,71
Malaysia,Argentina,0
Malaysia,Australia,8539
Malaysia,Brazil,0
Malaysia,Canada,15
Malaysia,China,0
Malaysia,Congo,0
Malaysia,Denmark,0
Malaysia,Finland,0
Malaysia,France,0
Malaysia,Germany,21
Malaysia,Ireland,16
Malaysia,Italy,0
Malaysia,Malta,0
Malaysia,Nauru,0
Malaysia,Netherlands,0
Malaysia,New Zealand,0
Malaysia,Norway,0
Malaysia,Portugal,0
Malaysia,Rep. of Korea,451
Malaysia,Sweden,0
Malaysia,Switzerland,0
Malaysia,Thailand,0
Malaysia,Turkey,0
Malaysia,United Kingdom,98
Malaysia,United States of America,313
Maldives,Australia,17
Maldives,France,0
Maldives,India,0
Maldives,New Zealand,0
Maldives,Sri Lanka,0
Maldives,Sweden,0
Maldives,United Kingdom,7
Maldives,United States of America,0
Mali,Algeria,38
Mali,Angola,0
Mali,Argentina,0
Mali,Australia,7
Mali,Austria,23
Mali,Belgium,55
Mali,Benin,12
Mali,Brazil,415
Mali,Bulgaria,7
Mali,Burkina Faso,0
Mali,Burundi,0
Mali,Cameroon,53
Mali,Canada,92
Mali,Central African Rep.,0
Mali,Chad,0
Mali,China,0
Mali,Congo,12
Mali,Cyprus,0
Mali,CÌ«te d'Ivoire,19
Mali,Dem. Rep. of the Congo,15
Mali,Denmark,0
Mali,Dominican Rep.,0
Mali,Ecuador,0
Mali,Egypt,0
Mali,Finland,0
Mali,France,1030
Mali,Germany,1258
Mali,Ghana,0
Mali,Greece,61
Mali,Guinea,0
Mali,Guinea-Bissau,0
Mali,Hungary,0
Mali,Iceland,0
Mali,India,0
Mali,Indonesia,7
Mali,Ireland,0
Mali,Israel,6
Mali,Italy,10722
Mali,Jordan,0
Mali,Kenya,0
Mali,Kuwait,0
Mali,Lebanon,0
Mali,Liberia,0
Mali,Libya,0
Mali,Luxembourg,5
Mali,Malaysia,10
Mali,Mali,0
Mali,Malta,5
Mali,Mauritania,31
Mali,Morocco,78
Mali,Namibia,0
Mali,Netherlands,12
Mali,Niger,0
Mali,Nigeria,35
Mali,Norway,0
Mali,Peru,0
Mali,Poland,0
Mali,Portugal,0
Mali,Rep. of Korea,64
Mali,Russian Federation,0
Mali,Senegal,52
Mali,Sierra Leone,0
Mali,Spain,211
Mali,Sudan,0
Mali,Sweden,10
Mali,Switzerland,25
Mali,Thailand,0
Mali,Togo,41
Mali,Tunisia,0
Mali,Turkey,22
Mali,Uganda,0
Mali,Ukraine,0
Mali,United Kingdom,8
Mali,United States of America,611
Mali,Zimbabwe,0
Malta,Brazil,0
Malta,Sweden,0
Marshall Islands,United States of America,0
Mauritania,Angola,5403
Mauritania,Argentina,0
Mauritania,Australia,0
Mauritania,Austria,6
Mauritania,Belgium,135
Mauritania,Bosnia and Herzegovina,0
Mauritania,Brazil,137
Mauritania,Cameroon,0
Mauritania,Canada,59
Mauritania,Colombia,0
Mauritania,Congo,60
Mauritania,Croatia,0
Mauritania,CÌ«te d'Ivoire,0
Mauritania,Denmark,0
Mauritania,Finland,0
Mauritania,France,526
Mauritania,Gabon,0
Mauritania,Germany,118
Mauritania,Greece,9
Mauritania,Hungary,0
Mauritania,Iceland,0
Mauritania,Ireland,0
Mauritania,Israel,0
Mauritania,Italy,48
Mauritania,Lebanon,0
Mauritania,Liberia,0
Mauritania,Luxembourg,0
Mauritania,Mali,0
Mauritania,Mexico,0
Mauritania,Morocco,0
Mauritania,Mozambique,0
Mauritania,Netherlands,5
Mauritania,Niger,0
Mauritania,Norway,0
Mauritania,Portugal,0
Mauritania,Rep. of Korea,0
Mauritania,Romania,0
Mauritania,Senegal,99
Mauritania,Spain,37
Mauritania,Sweden,5
Mauritania,Switzerland,7
Mauritania,Turkey,0
Mauritania,Ukraine,0
Mauritania,United Kingdom,0
Mauritania,United States of America,858
Mauritius,Angola,0
Mauritius,Australia,59
Mauritius,Austria,0
Mauritius,Canada,9
Mauritius,France,8
Mauritius,Germany,5
Mauritius,Ireland,39
Mauritius,Italy,0
Mauritius,Rep. of Korea,0
Mauritius,Spain,0
Mauritius,Switzerland,0
Mauritius,United Kingdom,61
Mauritius,United States of America,44
Mexico,Argentina,0
Mexico,Australia,8
Mexico,Austria,0
Mexico,Belgium,5
Mexico,Bolivia (Plurinational State of),0
Mexico,Brazil,23
Mexico,Canada,1408
Mexico,Cayman Islands,0
Mexico,Chile,0
Mexico,Costa Rica,10
Mexico,Ecuador,0
Mexico,El Salvador,0
Mexico,Finland,0
Mexico,France,0
Mexico,Germany,6
Mexico,Greece,0
Mexico,Guatemala,0
Mexico,Ireland,6
Mexico,Italy,0
Mexico,Luxembourg,0
Mexico,Netherlands,0
Mexico,New Zealand,0
